46 49 0.5 82 0.5 59 0.1 65 0.1 24 4.8 29 5.1 25 4.6 27 2.9 24 2.7 21 3.2 16 2.9 21 2.7
47 29 1.2 73 0.5 63 0.1 69 0.1 28 4.8 33 5.3 29 4.6 31 2.9 28 2.7 15 3.2 20 2.9 25 2.7
48 20 1.2 77 0.5 67 0.1 73 0.1 32 4.8 37 5.3 33 4.6 35 2.9 32 2.7 24 3.2 24 2.9 29 2.7
49 49 1.2 81 0.5 71 0.1 77 0.5 36 4.8 41 5.3 37 4.6 39 2.9 36 2.7 16 3.2 28 2.9 33 2.7
50 23 1.2 85 0.5 75 0.5 81 0.5 40 4.8 45 5.3 41 4.6 43 2.9 40 2.7 16 3.2 32 2.9 37 2.7
51 3 1.2 89 0.5 64 0.5 70 0.5 29 4.8 34 5.3 30 4.6 32 2.9 29 3.5 21 3.2 21 2.9 26 2.7
52 25 1.2 78 0.5 68 0.5 74 0.5 33 4.8 38 5.3 34 4.6 36 4 33 3.5 18 3.2 25 2.9 30 2.7
53 38 1.2 82 0.5 65 0.5 71 0.5 30 5.5 35 5.3 31 4.6 33 4 30 3.5 18 3.2 22 2.9 27 2.7
54 25 1.2 79 0.5 73 0.5 79 0.5 38 5.5 43 5.3 39 4.6 41 4 38 3.5 19 3.2 30 2.9 35 2.7
55 7 1.2 87 0.5 63 0.5 69 0.5 28 5.5 33 5.3 29 4.8 31 4 28 3.5 22 3.2 20 2.9 25 2.7
56 25 1.2 77 0.5 58 0.5 64 0.5 23 5.5 28 5.3 24 4.8 26 4 23 3.5 18 3.2 15 2.9 20 2.7
57 2 1.2 72 0.5 69 0.5 75 0.5 34 5.5 39 5.3 35 4.8 37 4 34 3.5 20 4.5 26 4.2 31 2.7
58 41 1.2 83 0.5 64 0.5 70 0.5 29 5.5 34 5.3 30 4.8 32 4 29 3.5 22 4.5 21 4.2 26 2.7
59 44 1.2 78 0.5 78 0.5 84 0.5 43 5.5 48 5.3 44 4.8 46 4 43 4.3 23 4.5 35 4.2 40 2.7
60 27 1.2 92 0.5 71 0.5 77 0.5 36 5.5 41 5.3 37 4.8 39 4 36 4.3 17 4.5 28 4.2 33 2.7
61 20 1.2 85 0.5 70 0.5 76 0.5 35 5.5 40 5.3 36 4.8 38 4 35 4.3 18 4.5 27 4.2 32 2.7
62 17 1.2 84 0.8 57 0.8 63 0.5 22 5.5 27 5.3 23 4.8 25 5.2 22 4.3 19 4.5 14 4.2 19 2.7
63 32 1.2 71 0.8 67 0.8 73 0.5 32 5.5 37 5.3 33 4.8 35 5.2 32 4.3 24 4.5 24 4.2 29 2.7
64 4 1.2 81 0.8 61 0.8 67 0.5 26 5.5 31 5.3 27 4.8 29 5.2 26 4.3 19 4.5 18 4.2 23 2.7
65 54 1.2 75 0.8 64 0.8 70 0.5 29 5.5 34 6.5 30 4.8 32 5.2 29 4.3 19 4.5 21 4.2 26 2.7
66 11 1.2 78 0.8 67 0.8 73 0.5 32 5.5 37 6.5 33 4.8 35 5.2 32 4.3 18 4.5 24 4.2 29 4
67 17 1.2 81 0.8 71 0.8 77 0.5 36 5.5 41 6.5 37 4.8 39 5.2 36 5.1 21 4.5 28 4.2 33 4
68 17 1.2 85 0.8 67 0.8 73 0.5 32 5.5 37 6.5 33 4.8 35 5.2 32 5.1 23 4.5 24 4.2 29 4
69 2 1.2 81 0.8 73 0.8 79 0.5 38 5.5 43 6.5 39 4.8 41 5.2 38 5.1 17 4.5 30 4.2 35 4
70 2 1.2 87 0.8 69 0.8 75 0.8 34 5.5 39 6.5 35 4.8 37 5.2 34 5.1 23 4.5 26 4.2 31 4
71 10 1.2 83 0.8 60 0.8 66 0.8 25 5.5 30 6.5 26 4.8 28 5.2 25 5.1 26 4.5 17 4.2 22 4
72 2 1.2 74 0.8 64 0.8 70 0.8 29 5.5 34 6.5 30 4.8 32 5.2 29 5.1 25 4.5 21 4.2 26 4
73 3 1.75 78 0.8 57 0.8 63 0.8 22 5.5 27 6.5 23 4.8 25 5.2 22 5.1 23 6.2 14 5.9 19 4
74 3 1.75 71 0.8 48 0.8 54 0.8 33 5.5 38 6.5 34 4.8 36 5.2 33 5.1 20 6.2 25 5.9 30 4
75 3 1.75 62 0.8 66 0.8 72 0.8 31 5.5 36 6.5 32 4.8 34 5.2 31 5.1 23 6.2 23 5.9 28 4
76 16 1.75 80 0.8 59 0.8 65 0.8 24 6.1 29 6.5 25 4.8 27 5.2 24 5.1 33 6.2 16 5.9 21 4
77 54 1.75 73 0.8 87 0.8 93 0.8 52 6.1 57 6.5 53 4.8 55 5.2 52 5.5 31 6.2 44 5.9 49 4
78 27 1.75 101 0.8 88 0.8 94 0.8 53 6.1 58 6.5 54 4.8 56 5.2 53 5.5 15 6.2 45 5.9 50 4
79 38 1.75 102 0.8 93 0.8 99 0.8 58 6.1 63 6.5 59 4.8 61 5.2 58 5.5 24 6.2 50 5.9 55 4
80 24 1.75 107 0.8 87 0.8 93 0.8 52 6.1 57 6.5 53 4.8 55 5.2 52 5.5 16 6.2 44 5.9 49 4
81 56 1.75 101 0.8 61 0.8 67 0.8 26 6.1 31 6.5 27 4.8 29 5.2 26 5.5 26 6.2 18 5.9 23 4
82 75 1.75 75 0.8 63 0.8 69 0.8 28 6.1 33 6.5 29 6 31 5.2 28 5.5 22 6.2 20 5.9 25 4
83 96 1.75 77 0.8 83 0.8 89 0.8 48 6.1 53 6.5 49 6 51 5.2 48 5.5 28 6.2 40 5.9 45 4
84 56 1.75 97 0.8 100 0.8 106 0.8 65 6.1 70 6.5 66 6 68 5.2 65 5.5 28 6.2 57 5.9 62 4
85 90 1.75 114 0.8 107 0.8 113 0.8 72 6.1 77 6.5 73 6 75 5.9 72 5.5 29 6.2 64 5.9 69 5.7
86 52 1.75 121 0.8 109 0.8 115 0.8 74 6.1 79 6.5 75 6 77 5.9 74 5.5 32 6.2 66 5.9 71 5.7
87 53 1.75 123 0.8 94 0.8 100 0.8 59 6.1 64 6.5 60 6 62 5.9 59 5.5 28 6.2 51 5.9 56 5.7
88 85 1.75 108 0.8 114 0.8 120 0.8 79 6.1 84 6.5 80 6 82 5.9 79 5.5 30 7.7 71 7.4 76 5.7
89 96 1.75 128 0.8 100 0.8 106 0.8 65 6.1 70 6.5 66 6 68 5.9 65 5.5 32 7.7 57 7.4 62 5.7
90 90 1.75 114 0.8 102 0.8 108 0.8 67 6.1 72 6.5 68 6 70 5.9 67 5.5 33 7.7 59 7.4 64 5.7
91 95 1.75 116 0.8 79 0.8 85 0.8 44 6.1 49 6.5 45 6 47 5.9 44 6.1 27 7.7 36 7.4 41 5.7
92 94 1.75 93 0.8 83 0.8 89 0.8 48 6.1 53 6.5 49 6 51 5.9 48 6.1 28 7.7 40 7.4 45 5.7
93 74 1.75 97 0.8 73 0.8 79 0.8 38 6.1 43 6.5 39 6 41 5.9 38 6.1 29 7.7 30 7.4 35 5.7
94 94 1.75 87 0.8 86 0.8 92 0.8 51 6.1 56 6.5 52 6 54 5.9 51 6.1 34 7.7 43 7.4 48 5.7
95 53 1.75 100 0.8 69 0.8 75 0.8 34 6.1 39 6.5 35 6 37 5.9 34 6.1 29 7.7 26 7.4 31 5.7
96 91 1.75 83 0.8 79 0.8 85 0.8 44 6.1 49 6.5 45 6 47 5.9 44 6.1 29 7.7 36 7.4 41 5.7
97 83 1.75 93 0.8 95 0.8 101 0.8 60 6.1 65 6.5 61 6 63 5.9 60 6.1 31 7.7 52 7.4 57 5.7
98 56 1.75 109 0.8 94 0.8 100 0.8 59 6.1 64 6.5 60 6.2 62 5.9 59 6.1 29 7.7 51 7.4 56 5.7
99 93 1.75 108 0.8 111 0.8 117 0.8 76 6.1 81 6.5 77 6.2 79 5.9 76 6.1 32 7.7 68 7.4 73 5.7
100 57 1.75 125 0.8 102 0.8 108 0.8 67 6.1 72 6.5 68 6.2 70 5.9 67 6.1 23 7.7 59 7.4 64 5.7
101 94 2.3 116 0.8 74 0.8 80 0.8 39 6.1 44 6.5 40 6.2 42 5.9 39 6.1 26 7.7 31 7.4 36 5.7
102 52 2.3 88 0.8 96 0.8 102 0.8 61 6.6 66 6.5 62 6.2 64 6.5 61 6.1 32 7.7 53 7.4 58 5.7
103 72 2.3 110 0.8 109 0.8 115 0.8 74 6.6 79 6.5 75 6.2 77 6.5 74 6.1 33 7.7 66 7.4 71 7.2
104 54 2.3 123 0.8 97 0.8 103 0.8 62 6.6 67 6.5 63 6.2 65 6.5 62 6.1 34 10.3 54 10 59 7.2
105 66 2.3 111 0.8 112 0.8 118 1.2 77 6.6 82 6.5 78 6.2 80 6.5 77 6.1 30 10.3 69 10 74 7.2
106 88 2.3 126 0.8 107 0.8 113 1.2 72 6.6 77 6.5 73 6.2 75 6.5 72 6.1 33 10.3 64 10 69 7.2
107 75 2.3 121 0.8 92 0.8 98 1.2 57 6.6 62 6.5 58 6.2 60 6.5 57 6.1 32 10.3 49 10 54 7.2
108 56 2.3 106 0.8 121 0.8 127 1.2 86 6.6 91 6.5 87 6.2 89 6.5 86 6.1 25 10.3 78 10 83 7.2
109 97 2.3 135 0.8 76 0.8 82 1.2 41 6.6 46 6.5 42 6.2 44 6.5 41 6.1 28 10.3 33 10 38 7.2
110 73 2.3 90 0.8 83 0.8 89 1.2 48 6.6 53 6.5 49 6.2 51 6.5 48 6.1 25 10.3 40 10 45 7.2
111 71 2.3 97 0.8 89 0.8 95 1.2 54 6.6 59 6.5 55 6.2 57 6.5 54 6.1 27 10.3 46 10 51 7.2
112 53 2.3 103 0.8 110 0.8 116 1.2 75 6.6 80 6.5 76 6.2 78 6.5 75 6.1 25 10.3 67 10 72 7.2
113 72 2.3 124 0.8 96 0.8 102 1.2 61 6.6 66 6.5 62 6.2 64 6.5 61 6.9 32 10.3 53 10 58 7.2
114 72 2.3 110 0.8 86 0.8 92 1.2 51 6.6 56 6.5 52 6.2 54 6.5 51 6.9 35 10.3 43 10 48 7.2
115 52 2.3 100 0.8 83 0.8 63 1.2 22 6.6 27 6.5 23 6.2 25 6.5 22 6.9 33 10.3 14 10 19 7.2
116 88 2.3 71 0.8 65 0.8 71 1.2 30 6.6 35 6.5 31 6.2 33 6.5 30 6.9 30 10.3 22 10 27 7.2
117 69 2.3 79 0.8 64 0.8 70 1.2 29 6.6 34 6.5 30 6.2 32 7 29 6.9 27 10.3 21 10 26 7.2
118 97 2.3 78 0.8 61 0.8 67 1.2 26 6.6 31 6.5 27 6.2 29 7 26 6.9 31 10.3 18 10 23 9.8
119 55 2.3 75 0.8 76 0.8 82 1.2 41 6.6 46 6.5 42 6.2 44 7 41 6.9 32 10.3 33 10 38 9.8
120 94 2.3 90 0.8 68 0.8 74 1.2 33 6.6 38 6.5 34 6.2 36 7 33 6.9 34 11.7 25 11.4 30 9.8
121 92 2.3 82 0.8 92 0.8 63 1.2 22 6.6 27 6.5 23 6.2 25 7 22 6.9 27 11.7 14 11.4 19 9.8
122 52 2.3 71 0.8 49 0.8 55 1.2 34 6.6 39 7.1 35 7.1 37 7 34 6.9 29 11.7 26 11.4 31 9.8
123 97 2.3 63 0.8 60 0.8 66 1.2 25 6.6 30 7.1 26 7.1 28 7 25 6.9 28 11.7 17 11.4 22 9.8
124 98 2.3 74 0.8 56 0.8 76 1.2 55 6.6 60 7.1 56 7.1 58 7 55 6.9 34 11.7 47 11.4 52 9.8
125 96 2.3 34 0.8 55 0.8 61 1.2 20 6.6 25 7.1 21 7.1 23 7 20 6.9 27 11.7 12 11.4 17 9.8
126 53 3.1 69 0.8 71 0.8 69 1.5 53 6.6 58 7.1 54 7.1 56 7 53 6.9 33 11.7 45 11.4 50 9.8
127 95 3.1 37 1.3 57 1.3 63 1.5 22 6.6 27 7.1 23 7.1 25 7 22 7.8 28 11.7 14 11.4 19 9.8
128 99 3.1 71 1.3 100 1.3 106 1.5 65 6.6 70 7.1 66 7.1 68 7 65 7.8 34 11.7 57 11.4 62 9.8
129 92 3.1 114 1.3 109 1.3 115 1.5 74 6.6 79 7.1 75 7.1 77 7 74 7.8 36 11.7 66 11.4 71 9.8
130 96 3.1 123 1.3 104 1.3 110 1.5 69 6.6 74 7.1 70 7.1 72 7 69 7.8 34 11.7 61 11.4 66 9.8
131 84 3.1 118 1.3 96 1.3 102 1.5 61 6.6 66 7.1 62 7.1 64 7 61 7.8 29 11.7 53 11.4 58 9.8
132 67 3.1 110 1.3 93 1.3 99 1.5 58 6.6 63 7.1 59 7.1 61 7 58 7.8 32 11.7 50 11.4 55 9.8
133 98 3.1 107 1.3 95 1.3 101 1.5 60 6.6 65 8.4 61 7.1 63 7.4 60 7.8 39 11.7 52 11.4 57 11.2
134 51 3.1 109 1.3 100 1.3 106 1.5 65 6.6 70 8.4 66 7.1 68 7.4 65 7.8 39 13.2 57 12.9 62 11.2
135 65 3.1 114 1.3 77 1.3 83 1.5 42 6.6 47 8.4 43 7.1 45 7.4 42 7.8 30 13.2 34 12.9 39 11.2
136 96 3.1 91 1.3 134 1.3 140 1.5 59 6.6 64 8.4 60 7.1 62 7.4 59 7.8 39 13.2 51 12.9 56 11.2
137 54 3.1 148 1.3 99 1.3 105 1.5 64 6.6 69 8.4 65 7.1 67 7.4 64 7.8 31 13.2 56 12.9 61 11.2
138 69 3.1 113 1.3 115 1.3 121 1.5 60 6.6 65 8.4 61 7.1 63 7.4 60 7.8 31 13.2 52 12.9 57 11.2
139 96 3.1 129 1.3 99 1.3 105 1.5 64 6.6 69 8.4 65 7.9 67 7.4 64 7.8 27 13.2 56 12.9 61 11.2
140 55 3.1 113 1.3 134 1.3 140 1.5 59 7.5 64 8.4 60 7.9 62 7.4 59 7.8 30 13.2 51 12.9 56 11.2
141 62 3.1 148 1.3 94 1.3 100 1.5 59 7.5 64 8.4 60 7.9 62 7.4 59 7.8 33 13.2 51 12.9 56 11.2
142 54 3.1 108 1.3 111 1.3 117 1.5 56 7.5 61 8.4 57 7.9 59 8.1 56 7.8 34 13.2 48 12.9 53 11.2
143 89 3.1 125 1.3 89 1.3 95 1.5 54 7.5 59 8.4 55 7.9 57 8.1 54 7.8 32 13.2 46 12.9 51 11.2
144 69 3.1 103 1.3 95 1.3 101 1.5 60 7.5 65 8.4 61 7.9 63 8.1 60 7.8 34 13.2 52 12.9 57 12.7
145 65 3.1 109 1.3 83 1.3 89 1.5 48 7.5 53 8.4 49 7.9 51 8.1 48 8.1 35 15.1 40 14.8 45 12.7
146 83 3.1 97 1.3 120 1.3 126 1.5 55 7.5 60 8.4 56 7.9 58 8.1 55 8.1 28 15.1 47 14.8 52 12.7
147 83 3.1 134 1.3 89 1.3 95 1.5 54 7.5 59 8.4 55 7.9 57 8.1 54 8.1 32 15.1 46 14.8 51 12.7
148 90 3.1 103 1.3 100 1.3 106 1.5 65 7.5 70 8.4 66 7.9 68 8.1 65 8.1 34 15.1 57 14.8 62 12.7
149 97 3.1 114 1.3 106 1.3 112 1.5 61 7.5 66 9.3 62 8.8 64 8.1 61 8.1 34 15.1 53 14.8 58 12.7
150 65 3.1 120 1.3 114 1.3 120 1.5 69 7.5 74 9.3 70 8.8 72 8.1 69 8.1 31 15.1 61 14.8 66 12.7
151 68 4.5 128 1.3 105 1.3 111 1.5 60 7.5 65 9.3 61 8.8 63 8.1 60 8.1 27 17.8 52 17.5 57 12.7
152 92 4.5 119 1.3 110 1.3 116 1.5 65 7.5 70 9.3 66 8.8 68 8.1 65 11.4 31 17.8 57 17.5 62 12.7
153 86 4.5 124 1.3 102 1.3 108 1.5 57 8.2 62 9.3 58 8.8 60 8.1 57 11.4 32 17.8 49 17.5 54 12.7
154 86 4.5 116 1.3 113 1.3 119 1.5 68 8.2 73 9.3 69 8.8 71 8.1 68 11.4 27 17.8 60 17.5 65 12.7
155 71 4.5 127 1.3 122 1.3 128 1.5 67 8.2 72 9.3 68 8.8 70 8.1 67 11.4 35 17.8 59 17.5 64 12.7
156 74 4.5 136 1.3 110 1.3 116 1.5 55 8.2 60 9.3 56 8.8 58 9.3 55 11.4 30 17.8 47 17.5 52 14.6
157 81 4.5 124 1.3 131 1.3 137 1.5 56 8.2 61 9.3 57 8.8 59 9.3 56 11.4 27 17.8 48 17.5 53 14.6
158 82 4.5 145 1.3 130 1.3 136 1.5 65 8.2 70 9.3 66 8.8 68 9.3 65 11.4 32 17.8 57 17.5 62 14.6
159 82 4.5 144 1.3 120 1.3 126 1.5 55 8.2 60 9.3 56 8.8 58 9.3 55 11.4 26 17.8 47 17.5 52 14.6
160 83 4.5 134 1.3 117 1.3 123 1.5 62 8.2 67 9.3 63 8.8 65 9.3 62 11.4 30 17.8 54 17.5 59 14.6
